item,itemLabel,point_of_time
http://www.wikidata.org/entity/Q43395001,Agnes Grant,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43394860,Helen Heriot,1659-02-18T00:00:00Z
http://www.wikidata.org/entity/Q43395036,Marion Smith,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43394849,Wallas,1658-02-12T00:00:00Z
http://www.wikidata.org/entity/Q43395258,Christian Lockhart,1679-09-19T00:00:00Z
http://www.wikidata.org/entity/Q43395086,Jeane Laying,1670-11-11T00:00:00Z
http://www.wikidata.org/entity/Q43395080,Marie nian innes vic Coull,1669-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395061,Elspeth Fermor,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395062,Jean Daglas,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395231,Barbara Cunninghame,1658-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43395210,Bessie Andro,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395209,Patrick Barnett,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395149,Thomas Stoddart,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395138,John Graham,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395160,Ewfame Dundas,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395137,Katherine Mairschell,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395159,Hucheon Manson,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395152,Margaret Yerkine,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395334,Johne Young,1623-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395298,Jonet Andirsone,1617-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395299,Margaret Rid,1616-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43395275,Marjorie Mongomerie,1611-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395272,Jonet Drysdaill,1609-07-16T00:00:00Z
http://www.wikidata.org/entity/Q43395266,Agnes MaCaw,1598-03-13T00:00:00Z
http://www.wikidata.org/entity/Q43395072,Anny Rycheson,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395202,Elspeth Rule,1708-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43395054,Bessie Thompson,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43395226,Janet Ross,1658-02-12T00:00:00Z
http://www.wikidata.org/entity/Q43395114,Margaret Lowis,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395327,Barbara Home,1622-06-01T00:00:00Z
http://www.wikidata.org/entity/Q43395113,Isobel Shank,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395111,Margaret Smaill,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43402743,Issobell McClartich,1680-09-10T00:00:00Z
http://www.wikidata.org/entity/Q43396077,Jonet Bartlman,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43396060,Elizabeth Spae Wife,1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43402738,Neane Vcclerick,1643-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43396049,Marie Broun,1643-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43396189,Agnes Alinschaw,1633-12-06T00:00:00Z
http://www.wikidata.org/entity/Q43396182,Williams Weems,1633-08-10T00:00:00Z
http://www.wikidata.org/entity/Q43396154,Marioun Hill,1632-11-25T00:00:00Z
http://www.wikidata.org/entity/Q43396145,Margaret Widdrow,1632-02-08T00:00:00Z
http://www.wikidata.org/entity/Q43396141,Marie McGillimichell,1631-04-30T00:00:00Z
http://www.wikidata.org/entity/Q6233069,John Fian,1591-01-05T00:00:00Z
http://www.wikidata.org/entity/Q43396070,Helen Harris,1658-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43402742,Marioun Wod,1597-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43396229,Jonet Newton,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396117,Agnes Houston,1650-06-07T00:00:00Z
http://www.wikidata.org/entity/Q43396075,Anne Dunlop,1591-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43396155,Margaret Fraser,1633-05-30T00:00:00Z
http://www.wikidata.org/entity/Q43395565,Jonet Ker,1629-05-16T00:00:00Z
http://www.wikidata.org/entity/Q43395623,Elspet Bell,1650-07-07T00:00:00Z
http://www.wikidata.org/entity/Q43395489,Thomas Carfray,1650-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43395474,Agnes Stephensone,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395480,Archibald Magall,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395479,Katharine Ferguson,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395458,Agnes Bouglass,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395468,Elspeth Martine,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395470,Helin Guild,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395603,Jonet Acheson,1649-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43395576,Nicolas Inglis,1649-11-02T00:00:00Z
http://www.wikidata.org/entity/Q43395527,Margaret Hermiston,1649-10-07T00:00:00Z
http://www.wikidata.org/entity/Q43395625,Christian Gardner,1645-05-31T00:00:00Z
http://www.wikidata.org/entity/Q43395568,Cristeane Cuthbert,1644-05-04T00:00:00Z
http://www.wikidata.org/entity/Q43395566,Jeane Lichtbodie,1644-04-20T00:00:00Z
http://www.wikidata.org/entity/Q43395394,Johnne Propter,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395352,Alexander Clerk,1624-02-29T00:00:00Z
http://www.wikidata.org/entity/Q43395348,Issobell Haldane,1623-05-25T00:00:00Z
http://www.wikidata.org/entity/Q43395347,Beatrix Thomsone,1623-03-28T00:00:00Z
http://www.wikidata.org/entity/Q43395345,Marjory Gibsoun,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395564,Sara Burne,1615-12-23T00:00:00Z
http://www.wikidata.org/entity/Q43395440,Agnes Broun,1649-12-08T00:00:00Z
http://www.wikidata.org/entity/Q43395591,Mary Burges,1661-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43395599,Issobell Smyth,1661-06-12T00:00:00Z
http://www.wikidata.org/entity/Q43395561,Margaret Hastie,1692-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43395501,Barbara Murgan,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395493,Isobell Dicksone,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395491,Marion Scot,1650-07-06T00:00:00Z
http://www.wikidata.org/entity/Q43395483,Bessie Adamsone,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395482,Jean Shanks,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395476,Margarett Broun,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395462,Alisone Johnstoune,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395471,Elspeth Falconner,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395442,Jennet Wilsone,1649-12-08T00:00:00Z
http://www.wikidata.org/entity/Q43395428,Helen Umpherstone,1649-08-18T00:00:00Z
http://www.wikidata.org/entity/Q43395420,Jeane Ker,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395413,Margaret Goodfellow,1649-08-04T00:00:00Z
http://www.wikidata.org/entity/Q43395408,Elizabeth Hamiltoun,1649-07-21T00:00:00Z
http://www.wikidata.org/entity/Q43395522,Helen Inglisse,1643-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395519,Katherin Wod,1641-02-14T00:00:00Z
http://www.wikidata.org/entity/Q43395494,George Johnstone,1650-07-14T00:00:00Z
http://www.wikidata.org/entity/Q43395523,Bessie Smith,1649-08-12T00:00:00Z
http://www.wikidata.org/entity/Q43395507,Jonet Schitlingtoun,1628-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395401,Margaret Ronaldson,1627-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395383,Issobell Leslie,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395399,Margaret Udny,1627-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395475,William Hunter,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395505,Thomas Hall,1613-06-06T00:00:00Z
http://www.wikidata.org/entity/Q43395463,Barbara Park,1650-06-08T00:00:00Z
http://www.wikidata.org/entity/Q43395392,Charles Wat,1591-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43395509,Patrick Murray,1630-05-23T00:00:00Z
http://www.wikidata.org/entity/Q43395838,Margaret Scot,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395895,Barbara Howdown,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395758,mid most son of Soirle McAllester,1662-02-07T00:00:00Z
http://www.wikidata.org/entity/Q43395857,Adam Poluck,1661-08-13T00:00:00Z
http://www.wikidata.org/entity/Q43395864,Margaret Hewingston,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395736,Jeane Gibeson,1661-07-08T00:00:00Z
http://www.wikidata.org/entity/Q43395638,Jonet Dalzell,1650-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43395729,Issabell Gilpatrick,1649-10-17T00:00:00Z
http://www.wikidata.org/entity/Q43395734,Marion Steill,1649-10-17T00:00:00Z
http://www.wikidata.org/entity/Q43395705,Malie Paterson,1649-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395673,Janet Stevin,1649-06-22T00:00:00Z
http://www.wikidata.org/entity/Q43395663,Elsinquoy,1643-11-19T00:00:00Z
http://www.wikidata.org/entity/Q43395659,Barbara Bowndie,1643-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43395695,Helen Keir,1633-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43395807,Juliane,1629-11-21T00:00:00Z
http://www.wikidata.org/entity/Q43395886,Bessie Dagleishe,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43395725,Gray,1597-10-31T00:00:00Z
http://www.wikidata.org/entity/Q43395742,Jennet Wilson,1661-08-24T00:00:00Z
http://www.wikidata.org/entity/Q43395700,Jonet Cleraucht,1597-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43395720,Elspeth Davidson,1597-05-03T00:00:00Z
http://www.wikidata.org/entity/Q43395701,Margret Reauch,1597-04-16T00:00:00Z
http://www.wikidata.org/entity/Q43395717,Elspeth Murry,1597-02-05T00:00:00Z
http://www.wikidata.org/entity/Q43395829,John Boiswell,1591-03-14T00:00:00Z
http://www.wikidata.org/entity/Q43395880,Witch of Barnweill,1587-12-16T00:00:00Z
http://www.wikidata.org/entity/Q43395804,Marjorie Millar,1578-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43395892,Margaret Allane,1630-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43395799,Alexander McKessak,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395803,Jonet Neyne William McClachan,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395788,Margaret Bawden,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395873,Elizabeth Smyth,1661-11-24T00:00:00Z
http://www.wikidata.org/entity/Q43395766,Elspat Galie,1662-03-04T00:00:00Z
http://www.wikidata.org/entity/Q43395589,John Purdie,1662-03-02T00:00:00Z
http://www.wikidata.org/entity/Q43395577,Jonet Scott,1661-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43395743,Jennet Watt,1661-08-24T00:00:00Z
http://www.wikidata.org/entity/Q43395750,Cristine Blak,1661-06-17T00:00:00Z
http://www.wikidata.org/entity/Q43395744,Graycoat,1655-11-28T00:00:00Z
http://www.wikidata.org/entity/Q43395640,Kathrin McKennay,1650-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43395689,Cristin Crystie,1649-12-03T00:00:00Z
http://www.wikidata.org/entity/Q43395687,Jon Quhyt,1649-12-03T00:00:00Z
http://www.wikidata.org/entity/Q43395537,Jennet Crockaime,1649-11-25T00:00:00Z
http://www.wikidata.org/entity/Q43395604,Bessie Gibson,1649-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43395605,Margaret Kilpatrick,1649-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43395733,Issabell Symme,1649-10-17T00:00:00Z
http://www.wikidata.org/entity/Q43395683,Jonet Lodge,1649-08-02T00:00:00Z
http://www.wikidata.org/entity/Q43395682,Katherine Potter,1649-08-02T00:00:00Z
http://www.wikidata.org/entity/Q43395706,Cathrin Vas,1649-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395674,Agnes Lauson,1649-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43395572,Agnes Thomesoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395655,Janet Pekok,1643-10-12T00:00:00Z
http://www.wikidata.org/entity/Q43395722,Janet Douglas,1597-05-08T00:00:00Z
http://www.wikidata.org/entity/Q43395531,George Simbeard,1632-02-02T00:00:00Z
http://www.wikidata.org/entity/Q43395645,Caterein Gib,1597-05-08T00:00:00Z
http://www.wikidata.org/entity/Q43395648,Beatrix Robbie,1597-04-15T00:00:00Z
http://www.wikidata.org/entity/Q43395715,Christiane Arcly,1597-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43395713,James Og,1597-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43395624,Janet Trumbill,1562-02-21T00:00:00Z
http://www.wikidata.org/entity/Q43395662,Elspeth Baikie,1643-11-19T00:00:00Z
http://www.wikidata.org/entity/Q43395612,Anne McArthour,1680-09-10T00:00:00Z
http://www.wikidata.org/entity/Q43396169,Marione Lawder,1649-11-05T00:00:00Z
http://www.wikidata.org/entity/Q43396162,Marion Sader,1644-01-07T00:00:00Z
http://www.wikidata.org/entity/Q43396210,Jonet Jack,1637-02-03T00:00:00Z
http://www.wikidata.org/entity/Q43396204,Erschin Carfra,1636-06-26T00:00:00Z
http://www.wikidata.org/entity/Q43396184,Jonet Oig,1633-08-10T00:00:00Z
http://www.wikidata.org/entity/Q43396219,Agnes Gordoun,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396177,William Baird,1633-03-01T00:00:00Z
http://www.wikidata.org/entity/Q43395381,Cummer Muttoun,1626-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43395377,Helene Wilsoun,1626-12-01T00:00:00Z
http://www.wikidata.org/entity/Q43395376,Elspett Neilsoun,1626-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43396119,Marion Boyd,1650-06-26T00:00:00Z
http://www.wikidata.org/entity/Q43395363,Issobell Cootis,1624-04-09T00:00:00Z
http://www.wikidata.org/entity/Q43396123,Thomas Brown,1650-07-12T00:00:00Z
http://www.wikidata.org/entity/Q43396246,Catherine Campbell,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396160,John Syn,1591-01-05T00:00:00Z
http://www.wikidata.org/entity/Q43402736,Ersche Marioun,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43396164,Katherine Cossie,1658-02-12T00:00:00Z
http://www.wikidata.org/entity/Q43396212,Margaret Ros,1637-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43395373,Jonet Straton,1591-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43396100,Euphame Dickie,1650-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43402735,Samuel Elves,1650-07-12T00:00:00Z
http://www.wikidata.org/entity/Q43396239,Cristeane Incheot,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396224,Jonet Gardyn,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396223,Maldye Sturrok,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43396232,Katherine Cusing,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43402740,NikNeveing,1643-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43396193,Issobell Brokak,1643-05-17T00:00:00Z
http://www.wikidata.org/entity/Q43396153,Issobell Durie,1632-06-22T00:00:00Z
http://www.wikidata.org/entity/Q43396150,Marioun Widdrow,1632-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43392433,Janet Hairstains,1699-05-20T00:00:00Z
http://www.wikidata.org/entity/Q43392429,Jean Woodrow,1695-03-01T00:00:00Z
http://www.wikidata.org/entity/Q43396234,Law,1568-04-11T00:00:00Z
http://www.wikidata.org/entity/Q43395255,Katharin Smith,1679-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43395183,Nicholas Buchanan,1679-09-15T00:00:00Z
http://www.wikidata.org/entity/Q43395178,Isobell Eliot,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43395245,Christain Cechie,1671-06-03T00:00:00Z
http://www.wikidata.org/entity/Q43395131,Katharine Alexander,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395250,William Stewart,1679-10-06T00:00:00Z
http://www.wikidata.org/entity/Q43395225,Bessie Neveing,1658-04-13T00:00:00Z
http://www.wikidata.org/entity/Q43395208,Issobell Sesbie,1656-09-05T00:00:00Z
http://www.wikidata.org/entity/Q43395213,Adam Barnie,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395221,Gretchach Unchach,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395219,Thomas Mrgillie Lukell,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395218,William McAngus,1655-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395287,Helen Erskine,1613-12-11T00:00:00Z
http://www.wikidata.org/entity/Q43395148,Agnes Robesoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395140,Glibert Hog,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395135,Margaret Gowanlock,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395139,Patrick Lintoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395124,Samuel Fairlie,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395153,Sussanna Elphinstoun,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395335,Jonnet Robeson,1623-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43395312,Christiane Hammyltoun,1621-02-23T00:00:00Z
http://www.wikidata.org/entity/Q43395296,Jonet Johnstoun,1615-08-19T00:00:00Z
http://www.wikidata.org/entity/Q43395136,Marion Boyd,1629-06-21T00:00:00Z
http://www.wikidata.org/entity/Q43395193,Jennet Broun,1683-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395204,Geddoch McAlester Boyne,1611-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43395320,John Ewart,1621-06-10T00:00:00Z
http://www.wikidata.org/entity/Q43395304,William Nicoll,1618-07-26T00:00:00Z
http://www.wikidata.org/entity/Q43395267,Jonet Nicolsoun,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395317,Cristine Kerington,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395265,Helene Elliot,1587-02-26T00:00:00Z
http://www.wikidata.org/entity/Q43395199,Margaret Alexander,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395770,Alester McNiven,1662-04-05T00:00:00Z
http://www.wikidata.org/entity/Q43395771,Amy Hyndman,1662-04-05T00:00:00Z
http://www.wikidata.org/entity/Q43395966,Marion Mathie,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395932,Andrew Robisoun,1650-03-08T00:00:00Z
http://www.wikidata.org/entity/Q43395855,Jonnet Hislop,1649-11-25T00:00:00Z
http://www.wikidata.org/entity/Q43395947,Cristen Foster,1644-07-17T00:00:00Z
http://www.wikidata.org/entity/Q43395810,Jonet Barker,1643-12-02T00:00:00Z
http://www.wikidata.org/entity/Q43396036,Elspeth Durie,1643-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43396017,Jonet Stewart,1679-12-04T00:00:00Z
http://www.wikidata.org/entity/Q43395849,Margaret Bell,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395977,Jonet Dick,1629-08-06T00:00:00Z
http://www.wikidata.org/entity/Q43395985,Jonet Wilson,1629-03-24T00:00:00Z
http://www.wikidata.org/entity/Q43395888,Helen Beatie,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43396007,Mareoun Cromertie,1604-07-13T00:00:00Z
http://www.wikidata.org/entity/Q43395924,daughter of Agnes Sampson,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43395910,Johnne McNilland,1590-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43395974,Bell,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43395784,Agnes Neynkeard,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395780,Donald Gillevray,1577-11-04T00:00:00Z
http://www.wikidata.org/entity/Q43395852,Margaret Veitch,1661-08-08T00:00:00Z
http://www.wikidata.org/entity/Q43395860,Janet Grahame,1661-08-13T00:00:00Z
http://www.wikidata.org/entity/Q43395963,Jean Umphray,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395964,Jean Ewing,1699-04-29T00:00:00Z
http://www.wikidata.org/entity/Q43395824,Katherine Knox,1630-02-01T00:00:00Z
http://www.wikidata.org/entity/Q43396032,Agnes Armstrong,1679-10-04T00:00:00Z
http://www.wikidata.org/entity/Q43396033,Helen Herkertson,1679-10-04T00:00:00Z
http://www.wikidata.org/entity/Q43395897,Issobell Borthwick,1678-11-14T00:00:00Z
http://www.wikidata.org/entity/Q43395939,Jannet Hunter,1678-07-19T00:00:00Z
http://www.wikidata.org/entity/Q43396015,wife of Walter Spense,1678-07-19T00:00:00Z
http://www.wikidata.org/entity/Q43390226,Issobel Griersoune,1607-03-20T00:00:00Z
http://www.wikidata.org/entity/Q43390302,Robert Wilson,1662-05-03T00:00:00Z
http://www.wikidata.org/entity/Q22907975,Bessie Dunlop,1576-11-18T00:00:00Z
http://www.wikidata.org/entity/Q43390314,Katharine Oswald,1628-07-24T00:00:00Z
http://www.wikidata.org/entity/Q43390461,McQuicken,1695-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43390295,Janet Paton,1662-05-03T00:00:00Z
http://www.wikidata.org/entity/Q43390457,Catharin Mactargett,1679-09-19T00:00:00Z
http://www.wikidata.org/entity/Q43390360,Mary Nein Gowin,1662-08-05T00:00:00Z
http://www.wikidata.org/entity/Q43390306,Isobell Young,1650-06-29T00:00:00Z
http://www.wikidata.org/entity/Q43390482,Margaret Merchant,1650-01-13T00:00:00Z
http://www.wikidata.org/entity/Q43390164,Bessie Purcell,1631-01-21T00:00:00Z
http://www.wikidata.org/entity/Q43390384,Alisone Nisbet,1630-07-11T00:00:00Z
http://www.wikidata.org/entity/Q43390097,William Stevinsoun,1629-12-20T00:00:00Z
http://www.wikidata.org/entity/Q43390072,Barbara Wod,1629-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43390080,Jon Hog,1629-11-17T00:00:00Z
http://www.wikidata.org/entity/Q43390065,John Carfa,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43390025,Marion Grige,1629-02-13T00:00:00Z
http://www.wikidata.org/entity/Q43390012,Sara Keyth,1628-12-19T00:00:00Z
http://www.wikidata.org/entity/Q43390357,Alexander Hammiltoun,1628-12-19T00:00:00Z
http://www.wikidata.org/entity/Q43389948,Janet Strauchane,1628-08-18T00:00:00Z
http://www.wikidata.org/entity/Q276382,Issobell Gowdie,1662-04-23T00:00:00Z
http://www.wikidata.org/entity/Q43390181,Isabel Sinclair,1633-12-24T00:00:00Z
http://www.wikidata.org/entity/Q43390672,Katherine McFerries,1597-05-05T00:00:00Z
http://www.wikidata.org/entity/Q43390653,Katherine Gerard,1597-04-25T00:00:00Z
http://www.wikidata.org/entity/Q43391296,Wobster's wife of Seytoune,1591-02-06T00:00:00Z
http://www.wikidata.org/entity/Q43391065,Jonet Grant,1590-08-27T00:00:00Z
http://www.wikidata.org/entity/Q43391014,Violet Auchinlek,1590-07-22T00:00:00Z
http://www.wikidata.org/entity/Q43391288,Margaret Clerk,1674-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43390926,Margaret Hall,1659-04-08T00:00:00Z
http://www.wikidata.org/entity/Q43391299,Grissell Walker,1678-09-23T00:00:00Z
http://www.wikidata.org/entity/Q43391278,Margaret McGuffock,1671-04-01T00:00:00Z
http://www.wikidata.org/entity/Q43390885,Margaret Tailyeor,1658-05-21T00:00:00Z
http://www.wikidata.org/entity/Q43391111,Jonet Dewar,1662-04-27T00:00:00Z
http://www.wikidata.org/entity/Q43391033,Bessie Friece,1662-04-24T00:00:00Z
http://www.wikidata.org/entity/Q43390556,Margaret Bannyntyne,1661-06-07T00:00:00Z
http://www.wikidata.org/entity/Q43390532,Helen Casse,1661-05-13T00:00:00Z
http://www.wikidata.org/entity/Q43390917,Elspeth Robertson,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43390721,Agnes Nemo,1657-05-01T00:00:00Z
http://www.wikidata.org/entity/Q43390872,wife of William Barton,1655-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43390878,Margaret Laurymer,1651-08-01T00:00:00Z
http://www.wikidata.org/entity/Q43390572,Christian Thomesone,1649-11-16T00:00:00Z
http://www.wikidata.org/entity/Q43390559,James Hugo,1649-11-03T00:00:00Z
http://www.wikidata.org/entity/Q43390865,wife of Henry Stanehouse,1649-08-10T00:00:00Z
http://www.wikidata.org/entity/Q43390774,Marion Davidsone,1646-08-30T00:00:00Z
http://www.wikidata.org/entity/Q43390933,Margaret Robertson,1659-05-07T00:00:00Z
http://www.wikidata.org/entity/Q43390718,Issobell Traye,1631-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43390850,Margaret Elder,1597-08-27T00:00:00Z
http://www.wikidata.org/entity/Q43390604,Agnes Andersoun,1649-11-30T00:00:00Z
http://www.wikidata.org/entity/Q43390694,Geillis Sclaitter,1616-06-23T00:00:00Z
http://www.wikidata.org/entity/Q43392899,Margaret Fisher,1630-09-18T00:00:00Z
http://www.wikidata.org/entity/Q43392446,Gelis Johnston,1609-07-30T00:00:00Z
http://www.wikidata.org/entity/Q43392907,Bessie Aiken,1597-05-29T00:00:00Z
http://www.wikidata.org/entity/Q43392710,Katherine Muirhead,1593-01-01T00:00:00Z
http://www.wikidata.org/entity/Q43392498,Jonet Kennock,1699-05-02T00:00:00Z
http://www.wikidata.org/entity/Q43392414,Jonet Losk,1683-05-11T00:00:00Z
http://www.wikidata.org/entity/Q43392439,Helen Moorheid,1659-04-14T00:00:00Z
http://www.wikidata.org/entity/Q43392691,Helen Scott,1629-08-11T00:00:00Z
http://www.wikidata.org/entity/Q43392773,John Stewart,1596-07-04T00:00:00Z
http://www.wikidata.org/entity/Q43392852,Janet Herries,1630-06-11T00:00:00Z
http://www.wikidata.org/entity/Q43392909,Marioun Lumisden,1632-03-09T00:00:00Z
http://www.wikidata.org/entity/Q43392919,Janet Williamson,1629-04-03T00:00:00Z
http://www.wikidata.org/entity/Q43392878,Janet McGillichoan,1630-08-19T00:00:00Z
http://www.wikidata.org/entity/Q43392872,Elspet Watsoun,1630-07-18T00:00:00Z
http://www.wikidata.org/entity/Q43392863,Katharine Major,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43392865,Margaret Haliday,1630-06-27T00:00:00Z
http://www.wikidata.org/entity/Q43392728,Bessie Lawder,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392731,Katherine Lawder,1629-11-13T00:00:00Z
http://www.wikidata.org/entity/Q43392744,Katherine Kirktoun,1629-11-13T00:00:00Z
