,Wikidata Page,Name,Residence,Long,Lat,Gender,Ethnicity,Manner of Death,Occupation,Place of Detainment,Social Classification,Wikipedia Page,Place of Death,investigation_start_time
2506,http://www.wikidata.org/entity/Q43395346,Jonet Keirie,Inverkeithing,-3.383333333,56.03333333,Female,,,,Inverkeithing,,,,+00000001623-03-18T00:00:00Z
2507,http://www.wikidata.org/entity/Q43394788,Katherine Smith,Inverkeithing,-3.383333333,56.03333333,Female,,,,Inverkeithing,,,,+00000001649-04-01T00:00:00Z
2508,http://www.wikidata.org/entity/Q43390172,Janet Love,Greenock,-4.766666666,55.95,Female,,,,Inverkip,,,,+00000001632-04-13T00:00:00Z
2509,http://www.wikidata.org/entity/Q43395309,Issobell Scherar,Irvine,-4.661111111,55.61944444,Female,,,,Irvine,,,,+00000001618-07-02T00:00:00Z
2510,http://www.wikidata.org/entity/Q43393982,Elizabeth Grahame,Kilwinning,-4.7,55.65,Female,,,,Irvine,,,,+00000001650-10-24T00:00:00Z
2511,http://www.wikidata.org/entity/Q43393420,Issobell NcNicol,Isle of Bute,-5.05636,55.83569,Female,,,,Isle of Bute,,,,+00000001662-02-21T00:00:00Z
2512,http://www.wikidata.org/entity/Q43395284,Marjorie Lyell,Jedburgh,-2.546,55.477,Female,,,,Jedburgh,,,,+00000001613-04-08T00:00:00Z
2513,http://www.wikidata.org/entity/Q43395091,Mary Sommerveil,Grange,-1.8083,57.5064,Female,,,,Jedburgh,,,,+00000001671-07-15T00:00:00Z
2514,http://www.wikidata.org/entity/Q43395285,Marioun Hendirsoun,Jedburgh,-2.546,55.477,Female,,,,Jedburgh,,,,+00000001613-04-08T00:00:00Z
2515,http://www.wikidata.org/entity/Q43392452,Manie Ellote,Jedburgh,-2.546,55.477,Female,,,,Jedburgh,,,,+00000001613-04-08T00:00:00Z
2516,http://www.wikidata.org/entity/Q43391575,Marioun Rutherford,Kirkcaldy,-3.167369444,56.11073056,Female,,,,Kirkcaldy,,,,+00000001621-05-31T00:00:00Z
2517,http://www.wikidata.org/entity/Q43391281,Grissell Rae,Barncrosh,-4.01486,54.91081,Female,,,,Kirkcudbright,,,,+00000001671-04-01T00:00:00Z
2518,http://www.wikidata.org/entity/Q43391285,Jonet Howat,Luss,-4.644722222,56.09694444,Female,,,,Kirkcudbright,,,,+00000001671-04-01T00:00:00Z
2519,http://www.wikidata.org/entity/Q43393682,Mary Millar,Kirkcudbright,-4.051666666,54.83527778,Female,,,,Kirkcudbright,,,,+00000001698-04-01T00:00:00Z
2520,http://www.wikidata.org/entity/Q43391278,Margaret McGuffock,Dunlop,-4.54,55.7,Female,,,,Kirkcudbright,,,,+00000001671-04-01T00:00:00Z
2521,http://www.wikidata.org/entity/Q43395655,Janet Pekok,North Ronaldsay,-2.42583,59.37339,Female,,,,Kirkwall,,,,+00000001643-10-02T00:00:00Z
2522,http://www.wikidata.org/entity/Q43395651,Margaret Thomesone,North Ronaldsay,-2.42583,59.37339,Female,,,,Kirkwall,,,,+00000001643-10-02T00:00:00Z
2523,http://www.wikidata.org/entity/Q43395659,Barbara Bowndie,Orkney Islands,-3.0,59.0,Female,,,,Kirkwall,,,,+00000001643-11-03T00:00:00Z
2524,http://www.wikidata.org/entity/Q43395652,Helen Tailzour,North Ronaldsay,-2.42583,59.37339,Female,,,,Kirkwall,,,,+00000001643-10-02T00:00:00Z
2525,http://www.wikidata.org/entity/Q43395653,Barbara Yorston,North Ronaldsay,-2.42583,59.37339,Female,,,,Kirkwall,,,,+00000001643-10-02T00:00:00Z
2526,http://www.wikidata.org/entity/Q43395607,Marion Moffat (second),Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2527,http://www.wikidata.org/entity/Q43395605,Margaret Kilpatrick,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2528,http://www.wikidata.org/entity/Q43393727,Mali Laidlaw,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2529,http://www.wikidata.org/entity/Q43393963,Bessie Gibson,Cardrona,-3.112061,55.640134,Female,,,,Lanark,,,,+00000001649-11-06T00:00:00Z
2530,http://www.wikidata.org/entity/Q43395602,Jonet McBirnie,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-08T00:00:00Z
2531,http://www.wikidata.org/entity/Q43395606,Bessie Williamson,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2532,http://www.wikidata.org/entity/Q43393729,Marion Moffat,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2533,http://www.wikidata.org/entity/Q43392228,Kathren Shaw,Lanark,-3.77702,55.6749,Female,,,,Lanark,,,,+00000001644-08-01T00:00:00Z
2534,http://www.wikidata.org/entity/Q43395603,Jonet Acheson,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-08T00:00:00Z
2535,http://www.wikidata.org/entity/Q43392137,Margaret Reid,Kirkland,-4.01871,55.406229,Female,,,,Lanark,,,,+00000001596-08-12T00:00:00Z
2536,http://www.wikidata.org/entity/Q43393724,Marion Hunter,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001650-01-10T00:00:00Z
2537,http://www.wikidata.org/entity/Q43393726,Lillias Moffat,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2538,http://www.wikidata.org/entity/Q43393730,Helen Acheson,Crawford,-3.658585,55.471864,Female,,,,Lanark,,,,+00000001649-11-22T00:00:00Z
2539,http://www.wikidata.org/entity/Q43392895,Margaret Whyte,Peterhead,-1.7832,57.5091,Female,,,,Lasswade,,,,+00000001630-09-08T00:00:00Z
2540,http://www.wikidata.org/entity/Q43396153,Issobell Durie,Old Pentland,-3.177236,55.88251,Female,,,,Lasswade,,,,+00000001632-06-01T00:00:00Z
2541,http://www.wikidata.org/entity/Q43394638,Geillis Gray,Crail,-2.6263,56.2608,Female,,,,Lathockar House,,,,+00000001598-02-01T00:00:00Z
2542,http://www.wikidata.org/entity/Q43393472,Agnes Wauch,Lauder,-2.74855,55.7194,Female,,,,Lauder,,,,+00000001662-07-01T00:00:00Z
2543,http://www.wikidata.org/entity/Q43393470,Masie Robison,Lauder,-2.74855,55.7194,Female,,,,Lauder,,,,+00000001662-09-01T00:00:00Z
2544,http://www.wikidata.org/entity/Q43391739,Catherine Watson,Stow,-2.8621,55.6918,Female,,,,Lauder,,,,+00000001629-03-15T00:00:00Z
2545,http://www.wikidata.org/entity/Q43392911,Helene Hamiltoun,Leith,-3.17005,55.9801,Female,,,,Leith,,,,+00000001632-03-07T00:00:00Z
2546,http://www.wikidata.org/entity/Q43391586,Katherine Rannald,Kirkliston,-3.4,55.95,Female,,,,Linlithgow,,,,+00000001622-05-15T00:00:00Z
2547,http://www.wikidata.org/entity/Q43395308,Margaret Kennedy,Linlithgow,-3.610555555,55.97527778,Female,,,,Linlithgow,,,,+00000001618-06-02T00:00:00Z
2548,http://www.wikidata.org/entity/Q43395296,Jonet Johnstoun,Dalmeny,-3.37,55.983,Female,,,,Linlithgow,,,,+00000001615-11-01T00:00:00Z
2549,http://www.wikidata.org/entity/Q43393905,Bessie Bell,Lasswade,-3.11667,55.8833,Female,,,,Loanhead,,,,+00000001678-10-09T00:00:00Z
2550,http://www.wikidata.org/entity/Q43393907,Margaret Liddell,Lasswade,-3.11667,55.8833,Female,,,,Loanhead,,,,+00000001678-10-09T00:00:00Z
2551,http://www.wikidata.org/entity/Q43393912,Margaret Laing,Lasswade,-3.11667,55.8833,Female,,,,Loanhead,,,,+00000001678-10-09T00:00:00Z
2552,http://www.wikidata.org/entity/Q43390222,Margaret Thomsone,Calder Wood,-3.480138,55.883281,Female,,,,Mid Calder,,,,+00000001644-11-21T00:00:00Z
2553,http://www.wikidata.org/entity/Q43395618,Catharin Lyell,Montrose,-2.605833333,56.70805556,Female,,,,Montrose,,,,+00000001650-04-01T00:00:00Z
2554,http://www.wikidata.org/entity/Q43393146,Elspeth Gutherie,Forfar,-2.89,56.64305556,Female,,,,Montrose,,,,+00000001661-12-01T00:00:00Z
2555,http://www.wikidata.org/entity/Q43394463,Janet Sym,Montrose,-2.605833333,56.70805556,Female,,,,Montrose,,,,+00000001659-09-29T00:00:00Z
2556,http://www.wikidata.org/entity/Q43392596,Margaret Jo,Musselburgh,-3.05,55.93333333,Female,,,,Musselburgh,,,,+00000001628-08-11T00:00:00Z
2557,http://www.wikidata.org/entity/Q43394932,Marion Greinlaw,Sunnyside,-3.143093,55.920836,Female,,,,Musselburgh,,,,+00000001661-07-25T00:00:00Z
2558,http://www.wikidata.org/entity/Q43392366,Margaret Rammage,Edmonstone,-3.115893,55.917566,Female,,,,Musselburgh,,,,+00000001663-05-07T00:00:00Z
2559,http://www.wikidata.org/entity/Q43392482,Margaret Stevensoun,Newton,-3.069835,55.917035,Female,,,,Musselburgh,,,,+00000001663-01-07T00:00:00Z
2560,http://www.wikidata.org/entity/Q43392400,Janet Barclay,Fisherrow,-3.0583,55.9463,Female,,,,Musselburgh,,,,+00000001629-06-01T00:00:00Z
2561,http://www.wikidata.org/entity/Q43392346,Agnes Thomson,Newton-on-Ayr,-4.625473,55.473285,Female,,,,Musselburgh,,,,+00000001661-07-29T00:00:00Z
2562,http://www.wikidata.org/entity/Q43395743,Jennet Watt,Newbattle,-3.0775,55.8817,Female,,,,Newbattle,,,,+00000001661-08-14T00:00:00Z
2563,http://www.wikidata.org/entity/Q43395739,Geills Chartes,Newbattle,-3.0775,55.8817,Female,,,,Newbattle,,,,+00000001661-06-23T00:00:00Z
2564,http://www.wikidata.org/entity/Q43391925,Jennet Wilson,Keith Kirk and Marischal,-2.881727,55.869354,Female,,,,Newbattle,,,,+00000001678-07-20T00:00:00Z
2565,http://www.wikidata.org/entity/Q43392218,Helen Widdrow,East Barfillian,-4.571226,55.878559,Female,,,,Nobleston,,,,+00000001632-02-01T00:00:00Z
2566,http://www.wikidata.org/entity/Q43391671,Wife of Whyte,North Berwick,-2.717,56.058,Female,,,,North Berwick,,,,+00000001650-07-04T00:00:00Z
2567,http://www.wikidata.org/entity/Q43394286,Margaret Dauling,North Queensferry,-3.39444,56.0111,Female,,,,North Queensferry,,,,+00000001643-12-20T00:00:00Z
2568,http://www.wikidata.org/entity/Q43394280,Janet Mowbray,North Queensferry,-3.39444,56.0111,Female,,,,North Queensferry,,,,+00000001643-12-01T00:00:00Z
2569,http://www.wikidata.org/entity/Q43392487,Margaret Shearer,Erskine Park,-4.477295,55.918211,Female,,,,Paisley,,,,+00000001697-04-13T00:00:00Z
2570,http://www.wikidata.org/entity/Q43390645,Margrat Scherar,Kincardine,-3.719,56.069,Female,,,,Paisley,,,,+00000001597-04-06T00:00:00Z
2571,http://www.wikidata.org/entity/Q43393779,Marioun Twedy,Kirkurd,-3.3889174,55.684214,Female,,,,Peebles,,,,+00000001649-05-17T00:00:00Z
2572,http://www.wikidata.org/entity/Q43390493,Marioun Robiesone,Kirkurd,-3.3889174,55.684214,Female,,,,Peebles,,,,+00000001649-10-23T00:00:00Z
2573,http://www.wikidata.org/entity/Q43392281,Marion Watsone,Peebles,-3.18,55.65,Female,,,,Peebles,,,,+00000001649-10-20T00:00:00Z
2574,http://www.wikidata.org/entity/Q43391359,Margaret Dalgleish,Humbie,-2.86735,55.8544,Female,,,,Peebles,,,,+00000001678-09-13T00:00:00Z
2575,http://www.wikidata.org/entity/Q43393781,Bessie Forrest,"Skirling, Scottish Borders",-3.4704351,55.635882,Female,,,,Peebles,,,,+00000001649-10-20T00:00:00Z
2576,http://www.wikidata.org/entity/Q43390590,Bessie Eumond,Peebles,-3.18,55.65,Female,,,,Peebles,,,,+00000001649-10-20T00:00:00Z
2577,http://www.wikidata.org/entity/Q43395132,Janet Campbell,Haddington,-2.78332,55.95612,Female,,,,Perth,,,,+00000001591-01-27T00:00:00Z
2578,http://www.wikidata.org/entity/Q43395348,Issobell Haldane,Perth,-3.431666666,56.39527778,Female,,,,Perth,,,,+00000001623-05-15T00:00:00Z
2579,http://www.wikidata.org/entity/Q43395349,Margaret Hormscleugh,Perth,-3.431666666,56.39527778,Female,,,,Perth,,,,+00000001623-06-19T00:00:00Z
2580,http://www.wikidata.org/entity/Q43395266,Agnes MaCaw,Perth,-3.431666666,56.39527778,Female,,,,Perth,,,,+00000001598-03-03T00:00:00Z
2581,http://www.wikidata.org/entity/Q43394534,Janet Cornfoot,Leuchars,-2.8835,56.3814,Female,,,,Pittenweem,,,,+00000001704-06-28T00:00:00Z
2582,http://www.wikidata.org/entity/Q43394665,Janet Horseburgh,Pittenweem,-2.728611111,56.21305556,Female,,,,Pittenweem,,,,+00000001704-06-01T00:00:00Z
2583,http://www.wikidata.org/entity/Q43394529,Isobel Adam,Pittenweem,-2.728611111,56.21305556,Female,,,,Pittenweem,,,,+00000001704-06-28T00:00:00Z
2584,http://www.wikidata.org/entity/Q43394667,Lillias Wallace,Pittenweem,-2.728611111,56.21305556,Female,,,,Pittenweem,,,,+00000001704-06-01T00:00:00Z
2585,http://www.wikidata.org/entity/Q43392258,Katharine Liddell,Prestonpans,-2.961,55.9597,Female,,,,Prestonpans,,,,+00000001678-07-09T00:00:00Z
2586,http://www.wikidata.org/entity/Q43392256,Agnes Kelly,Prestonpans,-2.961,55.9597,Female,,,,Prestonpans,,,,+00000001678-05-01T00:00:00Z
2587,http://www.wikidata.org/entity/Q43391864,Annabel Reid,Inchinnan,-4.41667,55.8833,Female,,,,Renfrew,,,,+00000001700-03-12T00:00:00Z
2588,http://www.wikidata.org/entity/Q43391867,Margaret Ewing,Stonybrae,-4.419533,55.821263,Female,,,,Renfrew,,,,+00000001697-05-19T00:00:00Z
2589,http://www.wikidata.org/entity/Q43395952,Jannet Rodgers,Greenock,-4.766666666,55.95,Female,,,,Renfrew,,,,+00000001697-04-15T00:00:00Z
2590,http://www.wikidata.org/entity/Q43395954,Jean Anderson,Inchinnan,-4.41667,55.8833,Female,,,,Renfrew,,,,+00000001697-04-15T00:00:00Z
2591,http://www.wikidata.org/entity/Q43394393,Jonnet Galbraith,Greenock,-4.766666666,55.95,Female,,,,Renfrew,,,,+00000001650-07-24T00:00:00Z
2592,http://www.wikidata.org/entity/Q43395955,Martha Sempell,Renfrew,-4.366666666,55.86666667,Female,,,,Renfrew,,,,+00000001697-04-13T00:00:00Z
2593,http://www.wikidata.org/entity/Q43395957,Katherine Flowers,Craigton Burn,-4.4972,55.8997,Female,,,,Renfrew,,,,+00000001697-04-13T00:00:00Z
2594,http://www.wikidata.org/entity/Q43394399,Jonet Loudoun,Inverkip,-4.8735,55.912,Female,,,,Renfrew,,,,+00000001650-07-24T00:00:00Z
2595,http://www.wikidata.org/entity/Q43395953,Margaret Rodgers,Greenock,-4.766666666,55.95,Female,,,,Renfrew,,,,+00000001697-04-15T00:00:00Z
2596,http://www.wikidata.org/entity/Q43394391,Jonet Paterson,Inverkip,-4.8735,55.912,Female,,,,Renfrew,,,,+00000001650-07-24T00:00:00Z
2597,http://www.wikidata.org/entity/Q43394396,Jeane Scott,Inverkip,-4.8735,55.912,Female,,,,Renfrew,,,,+00000001650-07-24T00:00:00Z
2598,http://www.wikidata.org/entity/Q43393291,Jonet Scrogges,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-04-01T00:00:00Z
2599,http://www.wikidata.org/entity/Q43393296,Cristian Vallandge,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-04-01T00:00:00Z
2600,http://www.wikidata.org/entity/Q43393301,Kathrin Bowar,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-04-01T00:00:00Z
2601,http://www.wikidata.org/entity/Q43393288,Gray,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-04-01T00:00:00Z
2602,http://www.wikidata.org/entity/Q43393149,Margaret Dron,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-01-01T00:00:00Z
2603,http://www.wikidata.org/entity/Q43393298,Elspeth Tod,Rhynd,-3.36614,56.3648,Female,,,,Rhynd,,,,+00000001662-04-01T00:00:00Z
2604,http://www.wikidata.org/entity/Q43395753,Jonet Morisone,Rothesay,-5.05,55.83333333,Female,,,,Rothesay,,,,+00000001662-01-15T00:00:00Z
2605,http://www.wikidata.org/entity/Q43393430,Margaret NcLevin,Kames Hill,-5.113425,55.877998,Female,,,,Rothesay,,,,+00000001662-01-26T00:00:00Z
2606,http://www.wikidata.org/entity/Q43393857,Molphrie Porteous,Scalloway,-1.266666666,60.13333333,Female,,,,Scalloway,,,,+00000001673-01-01T00:00:00Z
2607,http://www.wikidata.org/entity/Q43393863,Suna Voe,Houll,-1.305911,60.238432,Female,,,,Scalloway,,,,+00000001673-01-01T00:00:00Z
2608,http://www.wikidata.org/entity/Q43393855,Marget Bigland,Scalloway,-1.266666666,60.13333333,Female,,,,Scalloway,,,,+00000001673-01-01T00:00:00Z
2609,http://www.wikidata.org/entity/Q43395373,Jonet Straton,Haddington,-2.78332,55.95612,Female,,,,Seton,,,,+00000001591-06-01T00:00:00Z
2610,http://www.wikidata.org/entity/Q43393824,Issobell Key,St Andrews,-2.798888888,56.33888889,Female,,,,St Andrews,,,,+00000001667-01-01T00:00:00Z
2611,http://www.wikidata.org/entity/Q43392459,Helen Cummyng,Aberdour,-3.3021,56.0528,Female,,,,St Colme House,,,,+00000001622-08-28T00:00:00Z
2612,http://www.wikidata.org/entity/Q43392461,Alesoune Hutchesoune,Aberdour,-3.3021,56.0528,Female,,,,St Colme House,,,,+00000001622-08-28T00:00:00Z
2613,http://www.wikidata.org/entity/Q43395328,Agnes Robertsone,Aberdour,-3.3021,56.0528,Female,,,,St Colme House,,,,+00000001622-08-28T00:00:00Z
2614,http://www.wikidata.org/entity/Q43392456,Agnes Quarrier,Aberdour,-3.3021,56.0528,Female,,,,St Colme House,,,,+00000001622-08-28T00:00:00Z
2615,http://www.wikidata.org/entity/Q43395438,Agnes Angus,Stenton,-2.6,55.95,Female,,,,Stenton,,,,+00000001649-10-19T00:00:00Z
2616,http://www.wikidata.org/entity/Q43392523,Agnes Hendersoun,St. Ninians,-3.939,56.103,Female,,,,Stirling,,,,+00000001628-07-03T00:00:00Z
2617,http://www.wikidata.org/entity/Q43393066,Isobell (Elspeth) Crockett,Garvel,-3.873208,56.125023,Female,,,,Stirling,,,,+00000001659-03-23T00:00:00Z
2618,http://www.wikidata.org/entity/Q43390895,Kathrin Black,Alloa,-3.8,56.11666667,Female,,,,Stirling,,,,+00000001659-03-01T00:00:00Z
2619,http://www.wikidata.org/entity/Q43391732,Issobell Watsonne,Glendevon,-3.668572,56.227187,Female,,,,Stirling,,,,+00000001590-04-21T00:00:00Z
2620,http://www.wikidata.org/entity/Q43390891,Elizabeth Black,Alloa,-3.8,56.11666667,Female,,,,Stirling,,,,+00000001659-03-01T00:00:00Z
2621,http://www.wikidata.org/entity/Q43395276,Issobell McKie,Stirling,-3.9369,56.1166,Female,,,,Stirling,,,,+00000001617-08-01T00:00:00Z
2622,http://www.wikidata.org/entity/Q43395691,Jonet Crawfurd,Dollar,-3.66814,56.1625,Female,,,,Stirling,,,,+00000001597-09-01T00:00:00Z
2623,http://www.wikidata.org/entity/Q43393886,Mary Mitchell,Stirling,-3.9369,56.1166,Female,,,,Stirling,,,,+00000001677-12-03T00:00:00Z
2624,http://www.wikidata.org/entity/Q43393891,Janet McNair,Stirling,-3.9369,56.1166,Female,,,,Stirling,,,,+00000001677-12-02T00:00:00Z
2625,http://www.wikidata.org/entity/Q43392334,Bessie Stevenson,Stirling,-3.9369,56.1166,Female,,,,Stirling,,,,+00000001659-03-22T00:00:00Z
2626,http://www.wikidata.org/entity/Q43391743,Catherin Kello,Dollar,-3.66814,56.1625,Female,,,,Stirling,,,,+00000001597-09-01T00:00:00Z
2627,http://www.wikidata.org/entity/Q43394855,Janet Millar,Tullibody,-3.83641,56.1354,Female,,,,Stirling,,,,+00000001659-03-23T00:00:00Z
2628,http://www.wikidata.org/entity/Q43394021,Helen Andrew,Thurso,-3.521111111,58.59611111,Female,,,,Thurso,,,,+00000001718-00-00T00:00:00Z
2629,http://www.wikidata.org/entity/Q43394022,Jannet Pyper,Thurso,-3.521111111,58.59611111,Female,,,,Thurso,,,,+00000001718-00-00T00:00:00Z
2630,http://www.wikidata.org/entity/Q43394024,Margaret Nin Gilbert,Thurso,-3.521111111,58.59611111,Female,,,,Thurso,,,,+00000001718-00-00T00:00:00Z
2631,http://www.wikidata.org/entity/Q43394568,Margaret Callum,Thurso,-3.521111111,58.59611111,Female,,,,Thurso,,,,+00000001719-03-01T00:00:00Z
2632,http://www.wikidata.org/entity/Q43394023,Margaret Oisone,Thurso,-3.521111111,58.59611111,Female,,,,Thurso,,,,+00000001718-00-00T00:00:00Z
2633,http://www.wikidata.org/entity/Q43393822,Elspeth Guild,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-01T00:00:00Z
2634,http://www.wikidata.org/entity/Q43390247,Grissell Anderson,"Penston Farm, Penston",-2.8918846,55.940283,Female,,,,Torryburn,,,,+00000001649-06-08T00:00:00Z
2635,http://www.wikidata.org/entity/Q43393833,Margret Horne,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-01T00:00:00Z
2636,http://www.wikidata.org/entity/Q43393835,Cristian May,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-01T00:00:00Z
2637,http://www.wikidata.org/entity/Q43393838,Agnes Broun,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-01T00:00:00Z
2638,http://www.wikidata.org/entity/Q43393840,Margret Cowie,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-08T00:00:00Z
2639,http://www.wikidata.org/entity/Q43393827,Margret Dobie,Torryburn,-3.55,56.05,Female,,,,Torryburn,,,,+00000001666-09-01T00:00:00Z
2640,http://www.wikidata.org/entity/Q43394911,Marioun Yool,Haddington,-2.78332,55.95612,Female,,,,Tranent,,,,+00000001660-11-25T00:00:00Z
2641,http://www.wikidata.org/entity/Q43394075,Andro Man,Tarbuckie,-2.965406,57.6732,Male,,,,Aberdeen,,,,+00000001597-10-21T00:00:00Z
2642,http://www.wikidata.org/entity/Q43395589,John Purdie,"Lamberton, Scottish Borders",-2.055,55.808,Male,,,,Ayton,,,,+00000001662-02-20T00:00:00Z
2643,http://www.wikidata.org/entity/Q43395813,Andro Tailyeor,Brechin,-2.655277777,56.73,Male,,,,Brechin,,,,+00000001620-09-13T00:00:00Z
2644,http://www.wikidata.org/entity/Q43390243,Patrik Watsone,"Fenton Barns, East Fenton and West Fenton",-2.78028,56.0264,Male,,,,Dirleton,,,,+00000001649-06-01T00:00:00Z
2645,http://www.wikidata.org/entity/Q43396137,Gawin Forsyth,Locharwoods,-3.49393,54.991447,Male,,,,Dumfries,,,,+00000001630-12-16T00:00:00Z
2646,http://www.wikidata.org/entity/Q43395945,John Neill,Dunbar,-2.522777777,55.99833333,Male,,,,Dunbar,,,,+00000001644-07-07T00:00:00Z
2647,http://www.wikidata.org/entity/Q43395292,Watty Bryis,Dunblane,-3.973611111,56.18888889,Male,,,,Dunblane,,,,+00000001616-05-03T00:00:00Z
2648,http://www.wikidata.org/entity/Q43394350,John Murdoche,Dalgety Bay,-3.36755,56.0429,Male,,,,Dunfermline,,,,+00000001649-04-29T00:00:00Z
2649,http://www.wikidata.org/entity/Q43390097,William Stevinsoun,The Hirsel,-2.27269444,55.66,Male,,,,Duns,,,,+00000001629-12-10T00:00:00Z
2650,http://www.wikidata.org/entity/Q43396214,John Crods,Duns,-2.3426,55.7784,Male,,,,Duns,,,,+00000001642-06-01T00:00:00Z
2651,http://www.wikidata.org/entity/Q43395687,Jon Quhyt,Dysart,-3.12538,56.12557,Male,,,,Dysart,,,,+00000001649-11-23T00:00:00Z
2652,http://www.wikidata.org/entity/Q43395371,Patrik Landrok,Coaltown of Wemyss,-3.089,56.151,Male,,,,Dysart,,,,+00000001626-04-13T00:00:00Z
2653,http://www.wikidata.org/entity/Q43395418,Adam Moffat,Humbie,-2.86735,55.8544,Male,,,,Haddington,,,,+00000001649-07-25T00:00:00Z
2654,http://www.wikidata.org/entity/Q43395415,George Ker,Humbie,-2.86735,55.8544,Male,,,,Haddington,,,,+00000001649-07-25T00:00:00Z
2655,http://www.wikidata.org/entity/Q43391183,Nicoll Stillie,Haddington,-2.78332,55.95612,Male,,,,Haddington,,,,+00000001661-05-01T00:00:00Z
2656,http://www.wikidata.org/entity/Q43393588,Andrew Jonston,Humbie,-2.86735,55.8544,Male,,,,Humbie,,,,+00000001649-08-15T00:00:00Z
2657,http://www.wikidata.org/entity/Q43395431,James Paterson,Humbie,-2.86735,55.8544,Male,,,,Humbie,,,,+00000001649-08-15T00:00:00Z
2658,http://www.wikidata.org/entity/Q43393717,Hectour McClean,Inverness,-4.225833333,57.48388889,Male,,,,Inverness,,,,+00000001662-07-01T00:00:00Z
2659,http://www.wikidata.org/entity/Q43395089,Andrew Laidlay,Roxburgh,-2.4667,55.5667,Male,,,,Jedburgh,,,,+00000001671-05-24T00:00:00Z
2660,http://www.wikidata.org/entity/Q43395588,John Aitkin,Old Pentland,-3.177236,55.88251,Male,,,,Lasswade,,,,+00000001662-02-20T00:00:00Z
2661,http://www.wikidata.org/entity/Q43393458,Jon Grieve,Lauder,-2.74855,55.7194,Male,,,,Lauder,,,,+00000001662-07-01T00:00:00Z
2662,http://www.wikidata.org/entity/Q43395300,Andro Turnbull,Hillhouse,-3.725934,55.912182,Male,,,,Linlithgow,,,,+00000001617-01-04T00:00:00Z
2663,http://www.wikidata.org/entity/Q43395836,William King,Musselburgh,-3.05,55.93333333,Male,,,,Musselburgh,,,,+00000001661-07-29T00:00:00Z
2664,http://www.wikidata.org/entity/Q43396062,Robert Short,Dumfries,-3.616666666,55.06666667,Male,,,,New Galloway,,,,+00000001659-04-22T00:00:00Z
2665,http://www.wikidata.org/entity/Q43391668,William Whyte,North Berwick,-2.717,56.058,Male,,,,North Berwick,,,,+00000001650-07-04T00:00:00Z
2666,http://www.wikidata.org/entity/Q43390686,Gilbert Fidlar,Auchmacoy,-2.009462,57.367176,Male,,,,Old Slains Castle,,,,+00000001597-11-21T00:00:00Z
2667,http://www.wikidata.org/entity/Q43389907,Angus Forrester,Renfrew,-4.366666666,55.86666667,Male,,,,Renfrew,,,,+00000001697-04-13T00:00:00Z
2668,http://www.wikidata.org/entity/Q65464979,John Stewart,Inchinnan,-4.41667,55.8833,Male,,,,Renfrew,,,,+00000001698-07-05T00:00:00Z
2669,http://www.wikidata.org/entity/Q43395958,William Miller,Formakin,-4.545491,55.902521,Male,,,,Renfrew,,,,+00000001697-04-15T00:00:00Z
2670,http://www.wikidata.org/entity/Q43395382,Donald Robinson,Haddington,-2.78332,55.95612,Male,,,,Seton,,,,+00000001591-07-04T00:00:00Z
2671,http://www.wikidata.org/entity/Q43393889,John Gray,Stirling,-3.9369,56.1166,Male,,,,Stirling,,,,+00000001677-04-01T00:00:00Z
2672,http://www.wikidata.org/entity/Q43393895,Thomas Mitchell,Stirling,-3.9369,56.1166,Male,,,,Stirling,,,,+00000001677-12-03T00:00:00Z
2673,http://www.wikidata.org/entity/Q43395580,More Roy,Moidart,-5.696,56.82,,,,,Castle Tioram,,,,+00000001669-09-30T00:00:00Z
2674,http://www.wikidata.org/entity/Q43393704,Gormyle Grant,Inverness,-4.225833333,57.48388889,,,,,Comar,,,,+00000001662-07-03T00:00:00Z
