Wikidata Page,Name,Residence,Longitude,Latitude,Gender
http://www.wikidata.org/entity/Q43395369,Jonnet Budge,Caithness,-3.5,58.41666667,Female
http://www.wikidata.org/entity/Q43395375,Annas Munk,Dysart,-3.12538,56.12557,Female
http://www.wikidata.org/entity/Q43395496,Elspeth Cunninghame,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395499,Bessie Gordon,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395503,Agnes Gray,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395511,Anne Pursell,Penicuik,-3.22,55.826,Female
http://www.wikidata.org/entity/Q43395524,Margaret Admiston,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43395533,Alison Cleugh,Cockpen,-3.089,55.8618,Female
http://www.wikidata.org/entity/Q43395545,Jennet Grig,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395570,Anable Steven,Dalmeny,-3.37,55.983,Female
http://www.wikidata.org/entity/Q43395573,Bessie Rumond,Peebles,-3.18,55.65,Female
http://www.wikidata.org/entity/Q43395586,Helen Kirkpatrick,Kirkbride,-3.762538,55.163012,Female
http://www.wikidata.org/entity/Q43395609,Jonet Colquhone,Bonhill,-4.566666666,55.98333333,Female
http://www.wikidata.org/entity/Q43395630,Agnes Mor Nin Vickeanglaish,Dingwall,-4.427777777,57.59722222,Female
http://www.wikidata.org/entity/Q43395637,Issobell Murdoch,"Old Luce, Wigtownshire",-4.811,54.878,Female
http://www.wikidata.org/entity/Q43395639,Jonet Paterson,"Old Luce, Wigtownshire",-4.811,54.878,Female
http://www.wikidata.org/entity/Q43395665,Christian Wishart,Orphir,-3.15,58.9333,Female
http://www.wikidata.org/entity/Q43395698,Beak Taiss,Burn of Logie,-1.953795,57.59179,Female
http://www.wikidata.org/entity/Q43391722,Wyf of Moress,Auchattie,-2.513377,57.039328,Female
http://www.wikidata.org/entity/Q43391751,Elspet Smith,Tillylain,-2.587957,57.036092,Female
http://www.wikidata.org/entity/Q43391763,Wife of James Bissett,Kelso,-2.416666666,55.58333333,Female
http://www.wikidata.org/entity/Q43391801,Jonet NcIntyre,Quochag,-5.055346,55.764102,Female
http://www.wikidata.org/entity/Q43391822,Margaret Turnour,Tillyorn,-2.661427,57.00786,Female
http://www.wikidata.org/entity/Q43391915,Marioun Lening,Papa Westray,-2.9,59.35,Female
http://www.wikidata.org/entity/Q43391932,Margaret Hewat,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43392021,Aleson Woddro,Cloch,-4.878622,55.942332,Female
http://www.wikidata.org/entity/Q43392029,Effie Lindsey,Dunrod,-4.843984,55.918217,Female
http://www.wikidata.org/entity/Q43395491,Marion Scot,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395493,Isobell Dicksone,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395501,Barbara Murgan,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395519,Katherin Wod,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395522,Helen Inglisse,"Carrington, Midlothian",-3.0903,55.8328,Female
http://www.wikidata.org/entity/Q43395523,Bessie Smith,Fala,-2.88333,55.8333,Female
http://www.wikidata.org/entity/Q43395537,Jennet Crockaime,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395572,Agnes Thomesoun,West Linton,-3.3554,55.7526,Female
http://www.wikidata.org/entity/Q43395604,Bessie Gibson,Crawford,-3.658585,55.471864,Female
http://www.wikidata.org/entity/Q43395612,Anne McArthour,Milton,-5.146072,55.926074,Female
http://www.wikidata.org/entity/Q43395624,Janet Trumbill,Selkirk,-2.833333333,55.53333333,Female
http://www.wikidata.org/entity/Q43395640,Kathrin McKennay,"Old Luce, Wigtownshire",-4.811,54.878,Female
http://www.wikidata.org/entity/Q43395645,Caterein Gib,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395648,Beatrix Robbie,Mariewell,-2.692196,57.052254,Female
http://www.wikidata.org/entity/Q43395662,Elspeth Baikie,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43395674,Agnes Lauson,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43395706,Cathrin Vas,Corstorphine,-3.28544,55.9429,Female
http://www.wikidata.org/entity/Q43395715,Christiane Arcly,Kincardine O'Neil,-2.67399,57.0869,Female
http://www.wikidata.org/entity/Q43395733,Issabell Symme,Kelso,-2.416666666,55.58333333,Female
http://www.wikidata.org/entity/Q43395744,Graycoat,Caithness,-3.5,58.41666667,Female
http://www.wikidata.org/entity/Q43395750,Cristine Blak,Sammuelston,-2.825545,55.92742,Female
http://www.wikidata.org/entity/Q43395766,Elspat Galie,Ambrisbeg,-5.0823,55.7876,Female
http://www.wikidata.org/entity/Q43395771,Amy Hyndman,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43395784,Agnes Neynkeard,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395824,Katherine Knox,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395849,Margaret Bell,Musselburgh,-3.05,55.93333333,Female
http://www.wikidata.org/entity/Q43395855,Jonnet Hislop,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395860,Janet Grahame,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395888,Helen Beatie,Fawside,-2.257039,56.883724,Female
http://www.wikidata.org/entity/Q43395924,Daughter of Agnes Sampson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395939,Jannet Hunter,Wamphray,-2.696681,56.04202,Female
http://www.wikidata.org/entity/Q43395963,Jean Umphray,Newark,-4.677266,55.93438,Female
http://www.wikidata.org/entity/Q43395964,Jean Ewing,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43395966,Marion Mathie,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43395977,Jonet Dick,Flemington,-2.096227,55.840515,Female
http://www.wikidata.org/entity/Q43395985,Jonet Wilson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43396007,Mareoun Cromertie,Sandsting,-1.4,60.2167,Female
http://www.wikidata.org/entity/Q43396009,Scota Bess,Stronsay,-2.6,59.11666667,Female
http://www.wikidata.org/entity/Q43396015,Wife of Walter Spense,Peaston,-2.915091,55.878235,Female
http://www.wikidata.org/entity/Q43396017,Jonet Stewart,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43396032,Agnes Armstrong,Cannisbay,-3.131511,58.628511,Female
http://www.wikidata.org/entity/Q43396036,Elspeth Durie,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396038,Agnes Anderson,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396052,Jonet Lummisdane,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396061,Issobell Beir,Stirling,-3.9369,56.1166,Female
http://www.wikidata.org/entity/Q43396104,Bessie Ewing,Dalry,-4.723,55.711,Female
http://www.wikidata.org/entity/Q43396112,Jonnet Mores,Newton-on-Ayr,-4.625473,55.473285,Female
http://www.wikidata.org/entity/Q43396129,Margaret Monro,Spital,-4.409804,57.524663,Female
http://www.wikidata.org/entity/Q43396132,Issobel More,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43396146,Agnes Dow Nein Angus,West Clyne,-3.8855,58.0263,Female
http://www.wikidata.org/entity/Q43390922,Wife of John McConeill-Gar,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43390972,Janet Paistoun,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43391007,Effie Pothif,Liberton,-3.16188,55.9144,Female
http://www.wikidata.org/entity/Q43391122,Marion Broun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391125,Helen Reid,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391154,(wife of William) Finlasoun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391180,Christian Blaik,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43391253,Wife of Thomas Hay,Winton House,-2.9005,55.9152,Female
http://www.wikidata.org/entity/Q43391260,Helen Nicolson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391329,Agnes Thomesoun,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43391347,Margaret Kennedie,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43391392,Janet Fisher,Grassmillees,-4.368654,55.510067,Female
http://www.wikidata.org/entity/Q43391496,Margaret Jonking,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43391525,Margaret Hay,Lasswade,-3.11667,55.8833,Female
http://www.wikidata.org/entity/Q43391528,Issobell Falconner,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43391547,Katheriene Vertie,Corsehouse,-2.967173,55.928609,Female
http://www.wikidata.org/entity/Q43391565,Agnes Knox,Bathgate,-3.6431,55.9024,Female
http://www.wikidata.org/entity/Q43392371,Issobell Robiesone,Duddingston,-3.14673,55.9416,Female
http://www.wikidata.org/entity/Q43392416,Helen Wilson,Barboigh,-4.334496,55.542882,Female
http://www.wikidata.org/entity/Q43392441,Jannet Hill,North Leith,-3.1809,55.9758,Female
http://www.wikidata.org/entity/Q43394793,Jonet Mathesone,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394883,Meg Maitland,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43394899,Janet Tucidie,Corstorphine,-3.28544,55.9429,Female
http://www.wikidata.org/entity/Q43394962,Bessie Flinker,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43394968,Janet Bowis,Lanark,-3.77702,55.6749,Female
http://www.wikidata.org/entity/Q43394980,Helen Spears,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43394987,Margaret Waldon,Liberton,-3.16188,55.9144,Female
http://www.wikidata.org/entity/Q43395002,Marion Bruce,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43395010,Bessie Peterkin,Torrich,-3.8749,57.538,Female
http://www.wikidata.org/entity/Q43395049,Issobell Thomsone,Sammuelston,-2.825545,55.92742,Female
http://www.wikidata.org/entity/Q43395055,Jonet Liddell,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395058,Jeane Manner,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43395065,Christian Wilson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395102,Elspeth Thomson,Fortie,-2.559456,57.495398,Female
http://www.wikidata.org/entity/Q43395104,Catherine Duncane,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395121,Bessie Sleigh,Duns,-2.3426,55.7784,Female
http://www.wikidata.org/entity/Q43395123,Janet Brotherstanes,Berwickshire,-2.5,55.75,Female
http://www.wikidata.org/entity/Q43395129,Janet Achesoun,"Manor, Scottish Borders",-3.2401353,55.629286,Female
http://www.wikidata.org/entity/Q43395144,Katherine Wode,Spitalhaugh,-3.3251,55.7312,Female
http://www.wikidata.org/entity/Q43395162,Janet Dow,"Preston, East Lothian",-2.979,55.9547,Female
http://www.wikidata.org/entity/Q43395174,Sara Meslet,"Foulden, Scottish Borders",-2.1148,55.7954,Female
http://www.wikidata.org/entity/Q43395191,Issabell Reid,Mauchline,-4.383333333,55.41666667,Female
http://www.wikidata.org/entity/Q43395215,Marioun Colington,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395220,Margaret Nakoch,Wick,-3.089,58.454,Female
http://www.wikidata.org/entity/Q43395246,Marioune Scheill,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395248,Isobell Robison,Roxburgh,-2.4667,55.5667,Female
http://www.wikidata.org/entity/Q43395282,Marioune Nicolsoun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395329,Janet Scott,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43395354,Anna Smyth,Torryburn,-3.55,56.05,Female
http://www.wikidata.org/entity/Q43395355,Mayse Umphra,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43395384,Agnes Cairll,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395395,Margaret Durie,Footie,-2.638259,57.102973,Female
http://www.wikidata.org/entity/Q43395396,Agnes Watt,Footie,-2.638259,57.102973,Female
http://www.wikidata.org/entity/Q43390823,Marion Rutherford,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43390827,Margaret Hoicon,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43391098,Wife of Richard Gulvitas,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391187,Anna Pilmure,Sammuelston,-2.825545,55.92742,Female
http://www.wikidata.org/entity/Q43391235,(wife of Archibald) Manners,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43391433,Jean Drummond,Kilbarchan,-4.5537,55.8362,Female
http://www.wikidata.org/entity/Q43391492,Helen George,Kintore,-2.34621,57.236,Female
http://www.wikidata.org/entity/Q43392312,Agnes Wallace,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43392350,Helen Girbson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392359,Janet Crooks,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43392412,Agnes Stewart,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43394585,Margaret Myrton,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394632,Bettie Adie,Kilrenny,-2.68333,56.2333,Female
http://www.wikidata.org/entity/Q43394640,Helen Tam,West Kilbride,-4.8576,55.6966,Female
http://www.wikidata.org/entity/Q43394650,Christen Traills,St Andrews,-2.798888888,56.33888889,Female
http://www.wikidata.org/entity/Q43394670,Margaret Jack,Pittenweem,-2.728611111,56.21305556,Female
http://www.wikidata.org/entity/Q43394674,Elspeth Austein,Burntisland,-3.233333333,56.05,Female
http://www.wikidata.org/entity/Q43394681,Margaret Lindsay,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394700,Issobell Rannaldsone,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43394716,Marion Symsone,Craigie,-4.49413,55.56112,Female
http://www.wikidata.org/entity/Q43394790,Agnes Wasoune,Craigie,-4.49413,55.56112,Female
http://www.wikidata.org/entity/Q43394795,Janet Paterson,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43394797,Issobell Scogian,Dalgety Bay,-3.36755,56.0429,Female
http://www.wikidata.org/entity/Q43394802,Jonet Thomson,Dunfermline,-3.461666666,56.07138889,Female
http://www.wikidata.org/entity/Q43394814,Maggie,St Monans,-2.76658,56.206,Female
http://www.wikidata.org/entity/Q43394821,Marioun Millikene,Craigie,-4.49413,55.56112,Female
http://www.wikidata.org/entity/Q43394828,Jonet Meason,Clackmannan,-3.74652,56.1091,Female
http://www.wikidata.org/entity/Q43394857,Margaret Gourlay,Stirling,-3.9369,56.1166,Female
http://www.wikidata.org/entity/Q43394875,Janet Wood,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43394903,Anna Naismith,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43394906,Barbara Erskyne,"Cambus, Clackmannanshire",-3.84422,56.1237,Female
http://www.wikidata.org/entity/Q43394919,Jean Brown,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43394975,Helen Mathie,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43394994,Mariorie Man,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43394995,Bessie Hay,Auldearn,-3.81595,57.5765,Female
http://www.wikidata.org/entity/Q43395022,Jonet Todry,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395025,Bessie Thomason,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395057,Margaret Tailyeor,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395059,Jeane Foster,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395116,Agnes Thomson,Upper Keith,-2.865741,55.854723,Female
http://www.wikidata.org/entity/Q43395145,Janet Hendersoun,Blyth,-3.382777,55.69705,Female
http://www.wikidata.org/entity/Q43395157,Janet Baxter,Mains of Moyness,-3.754896,57.562803,Female
http://www.wikidata.org/entity/Q43395180,Margaret Sonnes,Fala,-2.88333,55.8333,Female
http://www.wikidata.org/entity/Q43395184,Margaret Thomson,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395240,Helen Lauder,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395243,Grissel Grot,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395259,Elspeth Chousley,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43395264,Katie,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43395273,Marioun Tailyeour,Elgin,-3.315277777,57.64638889,Female
http://www.wikidata.org/entity/Q43395280,Janet Campbell,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43395310,Isobel Insh,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43390563,Agnes Gray,Ormiston,-2.94306,55.9122,Female
http://www.wikidata.org/entity/Q43390601,Geillies Gilchrist,Leith,-3.17005,55.9801,Female
http://www.wikidata.org/entity/Q43390657,Maly Skein,Foveran,-2.03483,57.2994,Female
http://www.wikidata.org/entity/Q43390759,(wife of John) McNaught,Kirkcudbright,-4.051666666,54.83527778,Female
http://www.wikidata.org/entity/Q43390801,Jonnet Reid,Tarbolton,-4.4866,55.5132,Female
http://www.wikidata.org/entity/Q43392267,Margaret Hamilton,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43392318,Geillis Hoggone,Kirkcaldy,-3.167369444,56.11073056,Female
http://www.wikidata.org/entity/Q43393734,Hellen Douglas,Inverkeithing,-3.383333333,56.03333333,Female
http://www.wikidata.org/entity/Q43393741,Jonet Robison,"Monkcastle, North Ayrshire",-4.5246,55.5529,Female
http://www.wikidata.org/entity/Q43393765,Issobel Fordell,Brechin,-2.655277777,56.73,Female
http://www.wikidata.org/entity/Q43393768,Agnes Gaston,Melrose,-2.716666666,55.58333333,Female
http://www.wikidata.org/entity/Q43393773,Finwell Hyndman,Kingarth,-5.03333,55.75,Female
http://www.wikidata.org/entity/Q43393774,Janet Anderson,Aberdour,-3.3021,56.0528,Female
http://www.wikidata.org/entity/Q43393776,Maggy Osborne,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43393783,Marion Mackbeath,Cannisbay,-3.131511,58.628511,Female
http://www.wikidata.org/entity/Q43393793,Elspeth Craiche,Culross,-3.6293,56.0554,Female
http://www.wikidata.org/entity/Q43393800,Effie Rosie,Burray,-2.935,58.85138889,Female
http://www.wikidata.org/entity/Q43393813,Janet Huit,Oathlaw,-2.858838,56.695459,Female
http://www.wikidata.org/entity/Q43393814,Margaret Duff,Inverness,-4.225833333,57.48388889,Female
http://www.wikidata.org/entity/Q43393819,Janet Finnie,Paisley,-4.433333333,55.85,Female
http://www.wikidata.org/entity/Q43393825,Meggie Cowie,Montrose,-2.605833333,56.70805556,Female
http://www.wikidata.org/entity/Q43393846,Margaret Comb,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43393866,Marion Herbertson,Dumfries,-3.616666666,55.06666667,Female
http://www.wikidata.org/entity/Q43393873,Margaret Polwart,Coldingham,-2.156753,55.886672,Female
http://www.wikidata.org/entity/Q43393883,Ellen King,Shetland Islands,-1.2689,60.3038,Female
http://www.wikidata.org/entity/Q43393926,Janet Lyes,Berwickshire,-2.5,55.75,Female
